CustomerID,Recency,Frequency,Monetary,RFM_Baseline_Group,KMeans_k2,KMeans_k3,Hierarchical_k2,GMM_k2,GMM_k8_Diagnostic
17512,29,8,1891.9,3,1,0,0,0,5
17514,36,1,208.65,1,0,2,1,1,0
17515,114,3,571.37,1,0,2,0,0,4
17516,27,4,605.65,2,1,2,0,0,7
17517,216,1,153.94,0,0,1,1,1,3
17519,41,5,1488.0,3,1,0,0,0,5
17521,107,1,159.56,0,0,2,1,1,0
17522,46,4,912.25,2,1,2,0,0,7
17524,269,1,145.0,0,0,1,1,1,3
17525,267,1,422.70000000000005,0,0,1,1,1,3
17526,198,3,872.8,1,0,1,1,1,4
17527,17,2,606.62,2,1,2,0,0,6
17530,114,6,1365.26,2,1,0,0,0,1
17531,98,1,296.7,0,0,2,1,1,0
17535,188,1,164.4,0,0,1,1,1,3
17536,85,1,76.5,0,0,2,1,1,0
17537,211,1,620.75,0,0,1,1,1,3
17540,224,1,268.8,0,0,1,1,1,3
17542,177,1,170.75,0,0,1,1,1,3
17548,141,1,103.3,0,0,1,1,1,0
17550,105,3,267.16,1,0,2,1,0,4
17551,267,1,290.34,0,0,1,1,1,3
17552,280,2,298.52,0,0,1,1,1,6
17553,37,1,1487.6,2,1,2,0,0,0
17554,30,2,1249.89,2,1,2,0,0,6
17555,242,1,195.45,0,0,1,1,1,3
17556,113,1,157.9,0,0,1,1,1,0
17560,2,4,854.95,3,1,0,0,0,7
17562,17,4,661.1,2,1,2,0,0,7
17567,0,6,2925.45,3,1,0,0,0,5
17569,240,1,344.14,0,0,1,1,1,3
17571,53,3,559.55,2,1,2,0,0,4
17572,7,3,196.0,2,0,2,0,0,4
17573,1,1,174.71,1,0,2,1,1,0
17574,150,1,185.65,0,0,1,1,1,0
17576,7,14,2266.25,3,1,0,0,0,2
17578,126,1,143.45999999999998,0,0,1,1,1,0
17579,45,2,270.86,1,0,2,0,0,6
17580,160,3,215.72,1,0,1,1,1,4
17581,17,17,6522.29,3,1,0,0,0,2
17582,144,1,175.27,0,0,1,1,1,0
17584,35,1,749.45,1,0,2,0,0,0
17585,17,4,1116.68,3,1,0,0,0,7
17588,8,3,1240.2,3,1,2,0,0,4
17589,59,3,1843.07,2,1,0,0,0,4
17591,30,6,1840.8700000000001,3,1,0,0,0,5
17593,52,3,2260.04,2,1,0,0,0,4
17594,162,1,315.0,0,0,1,1,1,3
17596,44,4,1737.08,3,1,0,0,0,7
17597,121,1,2044.3700000000001,1,0,2,1,1,0
17601,147,1,116.00999999999999,0,0,1,1,1,0
17602,32,2,909.5500000000001,2,1,2,0,0,6
17604,125,2,309.36,1,0,2,1,1,6
17609,210,2,531.25,1,0,1,1,1,6
17611,31,9,2701.15,3,1,0,0,0,5
17612,3,5,1682.94,3,1,0,0,0,5
17613,25,9,2976.69,3,1,0,0,0,5
17615,38,3,329.6,2,0,2,0,0,4
17616,81,3,571.1999999999999,2,0,2,0,0,4
17618,156,2,625.48,1,0,1,1,1,6
17619,220,1,214.37,0,0,1,1,1,3
17621,220,2,901.78,1,0,1,1,1,6
17624,126,1,400.3,0,0,2,1,1,0
17625,48,2,1227.13,2,1,2,0,0,6
17629,28,5,798.38,3,1,0,0,0,5
17630,77,2,503.59999999999997,1,0,2,0,0,6
17631,45,2,416.5,2,0,2,0,0,6
17633,11,2,648.61,2,1,2,0,0,6
17634,0,7,2077.07,3,1,0,0,0,5
17637,23,1,338.95,1,0,2,1,0,0
17639,184,1,108.5,0,0,1,1,1,3
17642,27,2,712.29,2,1,2,0,0,6
17643,281,1,101.55,0,0,1,1,1,3
17644,28,7,1625.63,3,1,0,0,0,5
17646,127,3,1008.39,2,0,2,1,1,4
17648,100,3,1107.39,2,1,2,0,0,4
17649,46,1,868.49,2,0,2,0,0,0
17651,63,4,1148.01,2,1,0,0,0,7
17652,52,6,2713.57,3,1,0,0,0,5
17653,7,2,343.34,2,0,2,0,0,6
17654,185,1,117.55,0,0,1,1,1,3
17655,24,5,1903.3300000000002,3,1,0,0,0,5
17656,14,3,927.65,3,1,2,0,0,4
17658,119,1,317.59999999999997,0,0,2,1,1,0
17659,8,9,1653.03,3,1,0,0,0,2
17660,49,1,178.75,1,0,2,1,1,0
17663,62,4,1016.53,2,1,2,0,0,7
17664,120,1,326.19,0,0,2,1,1,0
17667,69,4,1751.01,2,1,0,0,0,7
17669,30,5,2433.22,3,1,0,0,0,5
17670,135,1,205.7,0,0,1,1,1,0
17671,65,3,1098.55,2,1,2,0,0,4
17672,217,1,1177.8400000000001,1,0,1,1,1,3
17673,70,4,1175.62,2,1,0,0,0,7
17674,276,1,300.66,0,0,1,1,1,3
17675,9,23,14074.19,3,1,0,0,0,2
17676,17,4,730.84,2,1,2,0,0,7
17677,8,20,11666.5,3,1,0,0,0,2
17678,171,1,298.11,0,0,1,1,1,3
17682,23,5,1899.3500000000001,3,1,0,0,0,5
17685,174,5,1512.72,2,1,0,0,0,1
17686,28,5,4589.35,3,1,0,0,0,5
17690,9,11,3495.53,3,1,0,0,0,2
17691,266,2,290.40000000000003,0,0,1,1,1,6
17692,35,4,740.9399999999999,2,1,2,0,0,7
17693,45,1,200.47,1,0,2,1,1,0
17694,49,1,283.12,1,0,2,1,1,0
17695,39,2,765.34,2,1,2,0,0,6
17696,16,7,1915.5900000000001,3,1,0,0,0,5
17697,144,1,338.95,0,0,1,1,1,0
17698,168,1,154.95,0,0,1,1,1,3
17700,2,3,1681.83,3,1,0,0,0,4
17701,160,1,417.95,1,0,1,1,1,3
17702,16,3,1338.77,3,1,2,0,0,4
17703,17,2,490.96,2,1,2,0,0,6
17704,76,2,885.19,2,0,2,0,0,6
17705,14,6,968.0,3,1,0,0,0,5
17706,8,12,8027.5,3,1,0,0,0,2
17707,93,2,152.4,1,0,2,1,1,6
17708,95,2,263.33,1,0,2,1,1,6
17709,77,1,137.45,0,0,2,1,1,0
17711,197,1,220.53000000000003,0,0,1,1,1,3
17714,228,1,153.0,0,0,1,1,1,3
17715,108,1,326.4,0,0,2,1,1,0
17716,2,7,4136.66,3,1,0,0,0,2
17718,140,1,139.35,0,0,1,1,1,0
17719,14,12,4477.4,3,1,0,0,0,2
17720,21,3,887.6,2,1,2,0,0,4
17722,4,4,2424.04,3,1,0,0,0,7
17723,35,6,3276.4000000000005,3,1,0,0,0,5
17724,46,1,373.1,1,0,2,1,0,0
17725,8,8,2507.12,3,1,0,0,0,2
17730,14,8,3055.77,3,1,0,0,0,5
17731,36,3,963.74,2,1,2,0,0,4
17732,280,1,303.97,0,0,1,1,1,3
17733,169,1,216.95000000000002,0,0,1,1,1,3
17734,44,2,540.21,2,0,2,0,0,6
17735,1,16,11091.24,3,1,0,0,0,2
17736,21,1,307.49,1,0,2,1,0,0
17738,56,3,1571.49,2,1,2,0,0,4
17739,104,3,1070.77,2,1,2,0,0,4
17742,21,2,355.11,1,0,2,0,0,6
17744,158,4,1288.96,2,1,2,0,1,7
17746,148,1,110.25,0,0,1,1,1,0
17747,20,1,71.4,1,0,2,1,1,0
17749,86,2,674.52,1,0,2,0,1,6
17750,7,5,1204.5,3,1,0,0,0,5
17752,267,1,80.64,0,0,1,1,1,3
17754,50,2,575.06,2,0,2,0,0,6
17757,22,20,3308.55,3,1,0,0,0,2
17758,60,4,1433.25,2,1,0,0,0,7
17759,77,2,167.15,1,0,2,1,1,6
17760,281,1,172.54,0,0,1,1,1,3
17763,171,1,15.0,0,0,1,1,1,0
17764,119,1,230.67000000000002,0,0,1,1,1,0
17765,66,3,367.63,1,0,2,0,0,4
17768,74,1,385.83,1,0,2,1,1,0
17769,46,4,1817.88,3,1,0,0,0,7
17770,106,5,1143.27,2,1,0,0,0,1
17771,231,1,115.8,0,0,1,1,1,3
17774,4,4,1213.73,3,1,0,0,0,7
17775,162,1,56.4,0,0,1,1,1,0
17777,8,1,189.79999999999998,1,0,2,1,1,0
17779,51,1,323.09,1,0,2,1,0,0
17781,67,2,188.02,1,0,2,1,1,6
17783,155,1,112.41,0,0,1,1,1,0
17786,225,1,103.35,0,0,1,1,1,3
17787,60,4,1817.54,2,1,0,0,0,7
17788,37,1,11.75,1,0,2,1,1,0
17789,189,1,225.9,0,0,1,1,1,3
17790,28,12,1363.51,3,1,0,0,0,5
17795,87,2,342.83,1,0,2,1,1,6
17796,221,3,614.1,1,0,1,1,1,4
17797,90,1,272.41,1,0,2,1,1,0
17799,7,9,2514.99,3,1,0,0,0,2
17800,25,6,765.3,2,1,0,0,0,5
17802,88,2,632.4200000000001,1,0,2,0,1,6
17809,37,8,2856.71,3,1,0,0,0,5
17811,0,24,4834.31,3,1,0,0,0,2
17812,276,1,193.29999999999998,0,0,1,1,1,3
17816,177,2,21.31,0,0,1,1,1,6
17817,185,2,269.7,0,0,1,1,1,6
17819,90,6,3468.47,3,1,0,0,0,1
17827,150,4,1580.47,2,1,0,0,1,7
17828,17,3,876.66,3,1,2,0,0,4
17829,206,1,889.24,1,0,1,1,1,3
17830,169,2,287.65000000000003,1,0,1,1,1,6
17837,56,3,376.51,1,0,2,0,0,4
17838,200,3,1655.0,2,0,1,1,1,4
17841,2,80,23139.09,3,1,0,0,0,2
17843,211,1,205.48,0,0,1,1,1,3
17844,14,1,51.559999999999995,1,0,2,1,1,0
17848,36,8,821.5999999999999,3,1,0,0,0,5
17849,126,4,605.8000000000001,1,0,2,0,0,7
17850,280,34,5391.21,2,1,0,0,0,1
17854,93,2,311.26,1,0,2,1,1,6
17855,280,1,208.97,0,0,1,1,1,3
17856,141,3,1142.63,2,0,2,1,1,4
17857,6,14,14254.52,3,1,0,0,0,2
17858,24,9,3641.25,3,1,0,0,0,5
17859,212,1,141.92000000000002,0,0,1,1,1,3
17860,276,1,226.45000000000002,0,0,1,1,1,3
17861,44,5,1299.49,3,1,0,0,0,5
17862,231,1,330.9,0,0,1,1,1,3
17863,53,4,1785.28,2,1,0,0,0,7
17864,183,1,200.85,0,0,1,1,1,3
17865,15,12,7017.34,3,1,0,0,0,2
17866,50,1,329.65,1,0,2,1,0,0
17867,51,4,957.48,2,1,2,0,0,7
17869,15,5,428.18,3,1,2,0,0,5
17870,31,6,601.5699999999999,2,1,0,0,0,5
17871,112,1,155.9,0,0,1,1,1,0
17873,92,4,1576.92,2,1,0,0,0,7
17874,93,6,683.46,2,1,0,0,0,1
17877,78,1,237.61,1,0,2,1,1,0
17879,81,1,178.51999999999998,0,0,2,1,1,0
17880,272,1,458.92,0,0,1,1,1,3
17881,212,1,133.35000000000002,0,0,1,1,1,3
17883,154,1,119.35,0,0,1,1,1,0
17884,219,3,590.54,1,0,1,1,1,4
17886,118,2,377.71,1,0,2,1,1,6
17887,37,1,111.35,1,0,2,1,1,0
17888,69,4,297.0,1,0,2,1,0,7
17889,120,2,201.37,0,0,2,1,1,6
17890,230,2,586.89,1,0,1,1,1,6
17891,70,1,203.85999999999999,0,0,2,1,1,0
17892,63,1,142.1,0,0,2,1,1,0
17893,133,1,107.21,0,0,1,1,1,0
17894,4,7,995.9,3,1,0,0,0,2
17897,80,3,541.8100000000001,2,0,2,0,0,4
17898,115,1,99.84,0,0,1,1,1,0
17899,67,1,154.55,0,0,2,1,1,0
17900,98,2,112.19999999999999,0,0,2,1,1,6
17905,64,3,617.74,2,1,2,0,0,4
17906,155,1,72.9,0,0,1,1,1,0
17908,281,1,232.03,0,0,1,1,1,3
17912,218,5,310.06,1,0,1,1,1,1
17913,263,1,218.05,0,0,1,1,1,3
17917,164,2,226.71,1,0,1,1,1,6
17920,13,9,2328.8,3,1,0,0,0,2
17921,56,3,595.47,2,1,2,0,0,4
17923,190,1,207.50000000000003,0,0,1,1,1,3
17924,209,2,502.20000000000005,1,0,1,1,1,6
17925,280,1,244.08,0,0,1,1,1,3
17926,41,2,397.29,1,0,2,0,0,6
17928,154,1,78.25999999999999,0,0,1,1,1,0
17929,20,3,707.0,2,1,2,0,0,4
17930,70,2,694.14,1,0,2,0,0,6
17931,42,2,408.36,2,0,2,0,0,6
17932,81,2,934.51,2,0,2,0,1,6
17935,46,2,142.89,1,0,2,1,1,6
17937,22,5,3614.52,3,1,0,0,0,5
17939,67,1,99.14,0,0,2,1,1,0
17940,16,9,3828.04,3,1,0,0,0,5
17941,38,1,304.56,1,0,2,1,0,0
17946,141,2,149.57999999999998,0,0,1,1,1,6
17948,55,1,358.56000000000006,1,0,2,1,0,0
17949,1,33,48209.2,3,1,0,0,0,2
17950,273,2,263.17,0,0,1,1,1,6
17951,266,2,409.50000000000006,1,0,1,1,1,6
17954,31,10,1885.21,3,1,0,0,0,5
17955,106,4,557.3,1,1,2,0,0,7
17956,157,1,12.75,0,0,1,1,1,0
17958,24,1,508.4599999999999,1,0,2,0,0,0
17960,79,1,73.78,0,0,2,1,1,0
17961,31,31,1179.62,3,1,0,0,0,2
17962,50,1,102.41,1,0,2,1,1,0
17964,280,1,261.76,0,0,1,1,1,3
17965,42,10,1887.73,3,1,0,0,0,5
17966,59,4,594.43,2,1,2,0,0,7
17967,279,1,112.27,0,0,1,1,1,3
17968,281,1,265.1,0,0,1,1,1,3
17969,74,2,228.2,1,0,2,1,1,6
17970,119,1,562.79,1,0,2,1,1,0
17972,149,1,135.19,0,0,1,1,1,0
17974,127,1,164.07,0,0,1,1,1,0
17975,22,11,3950.4500000000003,3,1,0,0,0,5
17976,280,1,321.79,0,0,1,1,1,3
17978,273,1,300.91999999999996,0,0,1,1,1,3
17979,76,3,494.54,2,0,2,0,0,4
17980,73,3,811.45,2,1,2,0,0,4
17984,53,1,152.68,0,0,2,1,1,0
17987,93,1,198.57,0,0,2,1,1,0
17988,25,5,146.0,2,1,2,1,0,5
17990,144,3,630.84,1,0,2,1,1,4
17991,133,2,93.35,0,0,1,1,1,6
17994,29,4,674.89,2,1,2,0,0,7
17995,189,1,76.1,0,0,1,1,1,3
17997,0,6,1711.75,3,1,0,0,0,5
17999,274,1,190.34,0,0,1,1,1,3
18004,270,1,157.92,0,0,1,1,1,3
18008,111,7,2065.41,2,1,0,0,0,1
18009,143,1,247.39,0,0,1,1,1,0
18010,164,1,174.8,0,0,1,1,1,3
18011,281,1,102.78999999999999,0,0,1,1,1,3
18013,63,2,187.29,1,0,2,1,1,6
18016,94,3,482.86,2,0,2,0,0,4
18017,77,2,344.0,1,0,2,1,1,6
18018,16,2,122.14,1,0,2,1,1,6
18024,60,2,389.78,1,0,2,0,0,6
18027,6,1,115.31,1,0,2,1,1,0
18032,242,1,73.5,0,0,1,1,1,3
18036,13,2,253.69,2,0,2,0,0,6
18037,62,6,70.02,1,0,2,1,0,1
18040,153,1,239.0,0,0,1,1,1,0
18041,11,16,2998.11,3,1,0,0,0,2
18043,114,2,421.59,1,0,2,1,1,6
18044,74,7,1105.53,2,1,0,0,0,1
18048,111,2,172.29000000000002,0,0,2,1,1,6
18050,267,1,74.4,0,0,1,1,1,3
18055,36,7,3672.86,3,1,0,0,0,5
18056,196,1,363.65,0,0,1,1,1,3
18061,15,8,1793.51,3,1,0,0,0,5
18062,81,3,720.52,2,1,2,0,0,4
18064,41,2,814.0,2,1,2,0,0,6
18065,91,8,1412.15,2,1,0,0,0,1
18068,197,1,101.69999999999999,0,0,1,1,1,3
18069,88,3,978.32,2,1,2,0,0,4
18071,165,2,453.0,1,0,1,1,1,6
18072,93,1,247.44,1,0,2,1,1,0
18073,22,12,3859.82,3,1,0,0,0,5
18074,281,1,489.6,0,0,1,1,1,3
18075,14,8,1957.75,3,1,0,0,0,5
18077,11,7,1622.34,3,1,0,0,0,5
18078,125,2,336.13,1,0,2,1,1,6
18079,34,2,2206.18,2,1,2,0,0,6
18080,150,1,841.4999999999999,1,0,1,1,1,0
18081,20,2,208.05,1,0,2,0,1,6
18085,238,2,689.95,1,0,1,1,1,6
18086,182,1,101.34,0,0,1,1,1,3
18087,6,2,4055.7199999999993,3,1,0,0,1,6
18092,27,8,5851.48,3,1,0,0,0,5
18093,1,4,2106.52,3,1,0,0,0,7
18094,44,5,2402.3,3,1,0,0,0,5
18095,220,2,580.0500000000001,1,0,1,1,1,6
18097,34,5,1986.2,3,1,0,0,0,5
18099,35,1,168.31,1,0,2,1,1,0
18101,51,1,110.23,0,0,2,1,1,0
18102,6,27,135450.75,3,1,0,0,0,2
18106,237,1,421.9,0,0,1,1,1,3
18108,162,1,271.0,0,0,1,1,1,3
18109,18,17,4433.02,3,1,0,0,0,2
18112,74,1,196.64,0,0,2,1,1,0
18113,276,1,76.32000000000001,0,0,1,1,1,3
18114,198,1,220.1,0,0,1,1,1,3
18116,142,7,1239.55,2,1,0,0,0,1
18118,55,18,4064.06,3,1,0,0,0,5
18119,275,1,180.7,0,0,1,1,1,3
18120,122,1,111.15,0,0,1,1,1,0
18121,57,2,653.3,1,0,2,0,0,6
18122,58,1,119.19,0,0,2,1,1,0
18125,109,3,933.9,2,1,2,0,0,4
18127,41,1,139.6,1,0,2,1,1,0
18129,151,1,112.55000000000001,0,0,1,1,1,0
18133,120,1,931.4999999999999,1,0,2,1,1,0
18135,98,1,109.82000000000001,0,0,2,1,1,0
18136,119,2,600.85,1,0,2,0,1,6
18138,203,1,152.65,0,0,1,1,1,3
18142,65,2,1019.52,2,1,2,0,0,6
18143,24,2,1000.16,2,1,2,0,0,6
18144,17,9,2165.55,3,1,0,0,0,5
18145,112,2,1023.78,1,0,2,0,1,6
18146,48,2,160.35000000000002,1,0,2,1,1,6
18147,16,1,98.88,1,0,2,1,1,0
18149,123,2,549.68,1,0,2,0,1,6
18150,48,2,413.28,2,0,2,0,0,6
18151,42,2,653.35,2,1,2,0,0,6
18155,78,2,266.56,1,0,2,1,1,6
18156,277,1,186.88,0,0,1,1,1,3
18159,209,1,530.15,0,0,1,1,1,3
18160,108,1,318.55,0,0,2,1,1,0
18161,48,3,771.26,2,1,2,0,0,4
18165,85,1,302.46000000000004,1,0,2,1,1,0
18167,13,1,498.48,2,0,2,0,0,0
18168,84,6,1160.04,2,1,0,0,0,1
18170,20,2,655.51,2,1,2,0,0,6
18171,7,4,994.3100000000001,3,1,0,0,0,7
18172,7,11,5635.28,3,1,0,0,0,2
18173,107,3,1728.8400000000001,2,1,2,0,0,4
18176,266,1,476.35,0,0,1,1,1,3
18177,65,5,1037.27,2,1,0,0,0,1
18178,36,4,1590.81,2,1,0,0,0,7
18179,160,4,1103.16,2,1,2,0,1,7
18180,44,2,601.85,2,0,2,0,0,6
18183,135,2,632.07,1,0,2,1,1,6
18185,157,1,304.25,0,0,1,1,1,3
18188,198,1,426.6,0,0,1,1,1,3
18189,175,1,633.1,0,0,1,1,1,3
18190,100,2,284.46000000000004,1,0,2,1,1,6
18191,169,1,207.79999999999998,0,0,1,1,1,3
18193,73,1,243.76,1,0,2,1,1,0
18196,3,2,686.63,2,1,2,0,0,6
18198,8,14,4427.39,3,1,0,0,0,2
18200,14,1,150.35,1,0,2,1,1,0
18202,107,3,1396.99,2,1,2,0,0,4
18203,65,1,160.42000000000002,0,0,2,1,1,0
18204,17,2,1358.87,2,1,2,0,0,6
18210,175,1,142.4,0,0,1,1,1,3
18211,44,2,268.7,1,0,2,0,0,6
18212,234,1,216.07,0,0,1,1,1,3
18213,144,1,232.48000000000002,0,0,1,1,1,0
18218,119,2,641.92,1,0,2,0,1,6
18219,57,8,1367.13,2,1,0,0,0,5
18220,134,1,305.28000000000003,0,0,1,1,1,0
18221,23,3,706.86,2,1,2,0,0,4
18222,0,1,443.0,2,0,2,0,0,0
18223,4,11,4036.34,3,1,0,0,0,2
18224,171,1,158.95000000000002,0,0,1,1,1,3
18225,21,7,2730.78,3,1,0,0,0,5
18226,28,9,4251.03,3,1,0,0,0,5
18227,125,1,93.75,0,0,1,1,1,0
18229,1,14,5212.06,3,1,0,0,0,2
18230,2,5,2146.36,3,1,0,0,0,5
18231,100,5,2071.77,2,1,0,0,0,1
18232,65,3,500.62,2,1,2,0,0,4
18233,233,1,440.0,0,0,1,1,1,3
18235,28,2,749.8,2,1,2,0,0,6
18236,37,4,641.19,2,1,2,0,0,7
18237,27,2,566.59,2,1,2,0,0,6
18239,126,5,1561.6100000000001,2,1,0,0,0,1
18241,7,11,1349.58,3,1,0,0,0,2
18242,104,2,694.08,1,0,2,0,1,6
18245,57,6,1672.81,3,1,0,0,0,5
18246,141,1,232.9,0,0,1,1,1,0
18248,30,2,804.02,2,1,2,0,0,6
18250,218,1,349.27,0,0,1,1,1,3
18252,79,1,69.89999999999999,0,0,2,1,1,0
18257,22,5,1562.8700000000001,3,1,0,0,0,5
18259,274,1,376.30000000000007,0,0,1,1,1,3
18260,80,6,2628.35,3,1,0,0,0,1
18261,3,1,224.8,1,0,2,1,1,0
18262,48,1,149.48,1,0,2,1,1,0
18263,63,2,811.4,2,0,2,0,0,6
18265,66,1,488.55,1,0,2,1,1,0
18268,42,1,25.5,1,0,2,1,1,0
18269,274,1,168.6,0,0,1,1,1,3
18270,174,1,111.95,0,0,1,1,1,3
18272,21,4,2106.45,3,1,0,0,0,7
18273,3,2,153.0,1,0,2,1,1,6
18280,185,1,180.60000000000002,0,0,1,1,1,3
18281,88,1,80.82,0,0,2,1,1,0
18282,34,1,100.21000000000001,1,0,2,1,1,0
18283,3,10,1086.83,3,1,0,0,0,2
18287,109,1,765.28,1,0,2,1,1,0
